timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-01T00:41:49,codecarbon,a754bf8a-8b4b-4347-8466-e553ec515e90,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.935228400019696,9.816530414685584e-08,5.0725435894727846e-08,5.6571735808,0.0,10.0,1.6467699149190612e-06,0.0,2.884092777821934e-06,4.530862692740995e-06,0.0,Canada,CAN,british columbia,,,Windows-10-10.0.22631-SP0,3.10.19,3.2.6,4,11th Gen Intel(R) Core(TM) i3-1115G4 @ 3.00GHz,0,,-122.822,49.4635,7.804008483886719,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-01T00:42:27,codecarbon,60869429-b5f0-42bc-897b-0e65cc5835db,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.91909849998774,4.340527356238985e-06,1.6746444156771264e-07,18.01728670546,0.0,10.0,0.000131537400801,0.0,6.880154416657105e-05,0.0002003389449676,0.0,Canada,CAN,british columbia,,,Windows-10-10.0.22631-SP0,3.10.19,3.2.6,4,11th Gen Intel(R) Core(TM) i3-1115G4 @ 3.00GHz,0,,-122.822,49.4635,7.804008483886719,machine,34.78260869565217,0,94.43043478260869,7.369492240574049,N,1.0,0.0
2026-04-01T09:52:57,codecarbon,ce0a87e1-dde9-4253-8bdd-3b288c99adb7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.9681882000004407,2.153928749124825e-07,1.094371335588915e-07,24.201808699600004,0.0,10.0,7.059922388919853e-06,0.0,2.881630277827046e-06,9.9415526667469e-06,0.0,Canada,CAN,british columbia,,,Windows-10-10.0.22631-SP0,3.10.19,3.2.6,4,11th Gen Intel(R) Core(TM) i3-1115G4 @ 3.00GHz,0,,-122.822,49.4635,7.804008483886719,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-01T09:53:11,codecarbon,762060ea-d835-4e53-9fc7-2253011b920b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.493054599995958,1.0168724513463288e-06,1.5660925619614564e-07,18.26542432288,0.0,10.0,3.0359702024108268e-05,0.0,1.6574492222247903e-05,4.693419424635617e-05,0.0,Canada,CAN,british columbia,,,Windows-10-10.0.22631-SP0,3.10.19,3.2.6,4,11th Gen Intel(R) Core(TM) i3-1115G4 @ 3.00GHz,0,,-122.822,49.4635,7.804008483886719,machine,87.5,0,95.55,7.454632759094238,N,1.0,0.0
2026-04-01T10:00:49,codecarbon,b17f7e71-b023-489a-98a0-b80275bcdec4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.558692599995993,7.97936529981025e-08,5.1192680967567083e-08,2.8633894912,0.0,10.0,8.267013494048738e-07,0.0,2.856209722166467e-06,3.682911071571341e-06,0.0,Canada,CAN,british columbia,,,Windows-10-10.0.22631-SP0,3.10.19,3.2.6,4,11th Gen Intel(R) Core(TM) i3-1115G4 @ 3.00GHz,0,,-122.822,49.4635,7.804008483886719,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-01T10:00:58,codecarbon,7cf66dc0-da44-4a4a-bb17-d9a538933d19,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.7703256999957375,3.509501285301193e-07,9.308217816050113e-08,7.8833089888,0.0,10.0,7.151396085624086e-06,0.0,9.046861111144404e-06,1.619825719676849e-05,0.0,Canada,CAN,british columbia,,,Windows-10-10.0.22631-SP0,3.10.19,3.2.6,4,11th Gen Intel(R) Core(TM) i3-1115G4 @ 3.00GHz,0,,-122.822,49.4635,7.804008483886719,machine,50.0,0,95.6,7.458587646484375,N,1.0,0.0
2026-04-01T10:01:53,codecarbon,f8ce540a-ae28-47af-8076-1af02b151b86,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,46.42748480002047,3.783314542770646e-06,8.148868195351772e-08,3.9808063756300007,0.0,10.0,4.99503460847155e-05,0.0,0.0001246701969444,0.0001746205430291,0.0,Canada,CAN,british columbia,,,Windows-10-10.0.22631-SP0,3.10.19,3.2.6,4,11th Gen Intel(R) Core(TM) i3-1115G4 @ 3.00GHz,0,,-122.822,49.4635,7.804008483886719,machine,17.045454545454547,0,90.59545454545452,7.070310766046697,N,1.0,0.0
2026-04-01T10:05:28,codecarbon,d362bbe8-f57f-4b33-ac74-83f83564360b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,210.17241870000726,4.134696444734223e-05,1.96728784409906e-07,23.885832950367142,0.0,10.0,0.0013473645352930271,0.0,0.0005610227538890385,0.001908387289182066,0.0,Canada,CAN,british columbia,,,Windows-10-10.0.22631-SP0,3.10.19,3.2.6,4,11th Gen Intel(R) Core(TM) i3-1115G4 @ 3.00GHz,0,,-122.822,49.4635,7.804008483886719,machine,69.54314720812182,0,94.23705583756346,7.3541998693785695,N,1.0,0.0
